P631	小學	東華三院馬錦燦紀念小學     TWGHS MA KAM CHAN MEM PRI SCH     http://www.twghmkc.edu.hk	新界上水清城路２號	2 CHING SHING ROAD SHEUNG SHUI NEW TERRITORIES
P632	小學	慈雲山聖文德天主教小學     TWS ST BONAVENTURE CATHOLIC PRIMARY SCH     http://www.tsbcps.edu.hk	九龍黃大仙慈正邨	TSZ CHING ESTATE WONG TAI SIN KOWLOON
P633	小學	穆民國際小學     UMAH INTERNATIONAL PRIMARY SCHOOL     http://umah.wordpress.com	新界元朗橫洲鳳池村	FUNG CHI TSUEN WANG CHAU YUEN LONG NEW TERRITORIES
P634	小學	滬江維多利亞學校     VICTORIA SHANGHAI ACADEMY     http://www.vsa.edu.hk	香港香港仔深灣道１９號	19 SHUM WAN ROAD ABERDEEN HONG KONG
P635	小學	和富慈善基金李宗德小學     W F JOSEPH LEE PRIMARY SCHOOL     http://www.wfjlps.edu.hk/	新界元朗天水圍天暉路９號（１０１區）	9 TIN FAI ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P636	小學	上水惠州公立學校     WAI CHOW PUBLIC SCHOOL (SHEUNG SHUI)     http://www.waichow.edu.hk	新界上水天平路５１號	51 TIN PING ROAD SHEUNG SHUI NEW TERRITORIES
P637	小學	黃大仙天主教小學     WONG TAI SIN CATHOLIC PRIMARY SCHOOL     http://www.e-wong.edu.hk	九龍黃大仙正德街１０２號	102 CHING TAK STREET WONG TAI SIN KOWLOON
P638	小學	黃大仙官立小學     WONG TAI SIN GOVERNMENT PRIMARY SCH     http://www.wtsgps.edu.hk/	九龍黃大仙正德街１００號	100 CHING TAK STREET WONG TAI SIN KOWLOON
P639	小學	香港普通話研習社科技創意小學     XIANGGANG PTH YANXISHE PRI SCH OF SC & C    http://www.xpypssc.edu.hk/	新界元朗天水圍第１０２區第２期（小學１）	AREA 102 TIN SHUI WAI PHASE 2 (PRIMARY SCHOOL 1) YUEN LONG NEW TERRITORIES
P640	小學	仁愛堂劉皇發夫人小學     YAN OI TONG MADAM LAU WONG FAT PRI SCH     http://www.yotps.edu.hk	新界屯門１３區安定邨屋邨小學第六校舍	ESTATE PRIMARY SCHOOL NO 6 ON TING ESTATE TUEN MUN NEW TERRITORIES
P641	小學	仁愛堂田家炳小學     YAN OI TONG TIN KA PING PRIMARY SCHOOL     http://www.yottkpps.edu.hk  http://www.yottkp.edu.hk/	新界將軍澳唐俊街３號	3 TONG CHUN STREET TSEUNG KWAN O NEW TERRITORIES
P642	小學	仁德天主教小學     YAN TAK CATHOLIC PRIMARY SCHOOL     http://www.yantak.edu.hk	新界屯門蝴蝶邨第二期屋邨小學第二校舍	ESTATE PRIMARY SCHOOL NO 2 PHASE II, BUTTERFLY ESTATE TUEN MUN NEW TERRITORIES
P643	小學	油蔴地天主教小學（海泓道）     YAUMATI CATHOLIC PRI SCH (HOI WANG RD)     http://www.ycps.edu.hk/	九龍油麻地海泓道１０號	10 HOI WANG ROAD YAU MA TEI KOWLOON
P644	小學	油蔴地天主教小學     YAUMATI CATHOLIC PRIMARY SCHOOL     http://www.ymtcps.edu.hk	九龍油麻地東莞街４１號	41 TUNG KUN STREET YAU MA TEI KOWLOON
P645	小學	油蔴地街坊會學校     YAUMATI KAIFONG ASSOCIATION SCHOOL     http://www.ymtkfas.edu.hk	九龍油麻地眾坊街８０號	80 PUBLIC SQUARE STREET YAU MA TEI KOWLOON
P646	小學	仁濟醫院陳耀星小學     YCH CHAN IU SENG PRIMARY SCHOOL     http://www.ychcisps.edu.hk	新界將軍澳煜明苑	YUK MING COURT TSEUNG KWAN O NEW TERRITORIES
P647	小學	仁濟醫院趙曾學韞小學     YCH CHIU TSANG HOK WAN PRIMARY SCHOOL     http://www.ychcthwps.edu.hk	新界青衣青衣邨第二期屋邨小學	ESTATE PRIMARY SCHOOL TSING YI ESTATE, PHASE II TSING YI NEW TERRITORIES
P648	小學	仁濟醫院蔡衍濤小學     YCH CHOI HIN TO PRIMARY SCHOOL     http://www.ychchtps.edu.hk/	新界大埔第六區運頭塘邨	WAN TAU TONG ESTATE, AREA 6 TAI PO NEW TERRITORIES
P649	小學	仁濟醫院何式南小學     YCH HO SIK NAM PRIMARY SCHOOL     http://www.hosiknam.edu.hk	新界屯門第１６區標準小學	STANDARD PRIMARY SCHOOL, AREA 16 TUEN MUN NEW TERRITORIES
P650	小學	仁濟醫院羅陳楚思小學     YCH LAW CHAN CHOR SI PRIMARY SCHOOL     http://www.lccs.edu.hk	新界屯門湖景路２９號	29 WU KING ROAD TUEN MUN NEW TERRITORIES
P651	小學	耀中國際學校     YEW CHUNG INTERNATIONAL SCHOOL     http://www.ycef.com/	九龍九龍塘根德道２號地下	G/F 2 KENT ROAD KOWLOON TONG KOWLOON
P652	小學	耀中國際學校     YEW CHUNG INTERNATIONAL SCHOOL     http://www.ycef.com/	九龍九龍塘根德道１１－１３號地庫上層至１樓	UPPER G/F - 1/F 11-13 KENT ROAD KOWLOON TONG KOWLOON
P653	小學	耀中國際學校     YEW CHUNG INTERNATIONAL SCHOOL     http://www.ycef.com/	九龍九龍塘森麻實道３及３號Ａ地下及１樓森麻實道２２號地下至１樓	G/F & 1/F, 3 & 3A SOMERSET ROAD G/F-1/F, 22 SOMERSET ROAD KOWLOON TONG KOWLOON
P654	小學	英華小學     YING WA PRIMARY SCHOOL     http://www.yingwaps.edu.hk/	九龍深水埗英華街３號	NO. 3 YING WA STREET SHAMSHUIPO KOWLOON
P655	小學	元朗朗屏邨東莞學校     YL LONG PING ESTATE TUNG KOON PRI SCH     http://www.tkps.edu.hk	新界元朗朗屏邨	LONG PING ESTATE YUEN LONG NEW TERRITORIES
P656	小學	元朗公立中學校友會英業小學     YL PUB MID SCH ALU ASSN YING YIP PRI SCH     http://www.alu.edu.hk/	新界元朗天水圍天瑞路８６號	86 TIN SHUI ROAD TIN SHUI WAI, YUEN LONG NEW TERRITORIES
P657	小學	元朗公立中學校友會小學     YL PUB MID SCH ALUMNI ASSN PRI SCH     http://www.ylaps.edu.hk/	新界元朗公園北路２號	2 TOWN PARK ROAD NORTH YUEN LONG NEW TERRITORIES
P658	小學	元朗官立小學     YUEN LONG GOVERNMENT PRIMARY SCHOOL     http://www.ylgps.edu.hk	新界元朗坳頭	AU TAU YUEN LONG NEW TERRITORIES
P659	小學	元朗朗屏邨惠州學校     YUEN LONG LONG PING ESTATE WAI CHOW SCH     http://www.hzit.edu.hk/	新界元朗朗屏邨第二期	PHASE II LONG PING ESTATE YUEN LONG NEW TERRITORIES
P660	小學	元朗商會小學     YUEN LONG MERCHANTS ASSN PRIMARY SCHOOL     http://www.ylmaps.edu.hk	新界元朗青山公路２４４號	244 CASTLE PEAK ROAD YUEN LONG NEW TERRITORIES
P661	小學	元朗寶覺小學     YUEN LONG PO KOK PRIMARY SCHOOL     http://www.ylpokok.edu.hk	新界元朗洪水橋丹桂村路５５號	55 TAN KWAI TSUEN ROAD HUNG SHUI KIU, YUEN LONG NEW TERRITORIES
P662	小學	育賢學校     YUK YIN SCHOOL     http://www.yukyinschool.edu.hk	新界上水馬會道	JOCKEY CLUB ROAD SHEUNG SHUI NEW TERRITORIES
